Well_ID,Basin,Well_Type,Phase,Depth_From_m,Depth_To_m,Meterage_Drilled_m,Duration_Hours,NPT_Hours,ROP_m_per_hr,Mud_Weight_ppg,Formation,Formation_Hardness,Equipment_Failures,Weather_Severity,Daily_Rig_Rate_USD,Materials_Cost_USD,Service_Cost_USD,Total_Cost_USD
W0067,North Sea,Development,Casing,1348,1348,0,6.85,1.56,0.0,8.89,Dolomite,4,0,8,25345,1427,22374,32682.31
W0067,North Sea,Development,Cementing,1348,1348,0,17.16,1.02,0.0,14.74,Shale,5,0,9,44005,4697,17891,55921.79
W0067,North Sea,Development,Rig Move,1348,1348,0,19.68,0.0,0.0,14.51,Limestone,7,0,4,48260,26341,16167,82081.2
W0067,North Sea,Development,Cementing,1348,1348,0,5.82,2.62,0.0,9.74,Limestone,8,1,2,44068,34605,16798,66900.25
W0067,North Sea,Development,Casing,1348,1348,0,4.79,4.61,0.0,12.87,Sandstone,3,1,6,46660,44519,27917,90711.17
W0067,North Sea,Development,Setup,1348,1348,0,15.45,0.0,0.0,12.33,Dolomite,6,0,5,38765,40096,11636,76686.97
W0067,North Sea,Development,Drilling,1348,1826,478,15.29,0.91,45.78,12.96,Dolomite,5,0,7,44860,23096,10295,63671.5
W0067,North Sea,Development,Setup,1826,1826,0,19.32,1.64,0.0,12.93,Sandstone,7,0,8,39836,41628,2105,78523.11
W0067,North Sea,Development,Setup,1826,1826,0,10.84,0.0,0.0,11.75,Dolomite,5,0,5,42313,48407,7901,75419.37
W0067,North Sea,Development,Logging,1826,1826,0,19.85,0.0,0.0,14.97,Sandstone,8,0,2,46219,26986,2276,67488.96
W0067,North Sea,Development,Cementing,1826,1826,0,13.1,0.88,0.0,12.47,Shale,5,0,3,32553,29075,15245,63282.12
W0068,North Sea,Development,Setup,0,0,0,16.58,0.44,0.0,12.45,Limestone,8,0,2,41995,25537,18856,74174.45
W0068,North Sea,Development,Cementing,0,0,0,12.97,8.79,0.0,11.03,Sandstone,2,1,7,27493,11896,14040,50862.99
W0068,North Sea,Development,Rig Move,0,0,0,19.15,3.25,0.0,12.7,Sandstone,3,1,9,24636,41960,27930,92883.6
W0068,North Sea,Development,Logging,0,0,0,14.06,0.0,0.0,12.05,Shale,8,0,1,29578,9650,11631,38608.78
W0068,North Sea,Development,Setup,0,0,0,5.73,0.44,0.0,14.42,Shale,3,0,2,42312,33892,21320,66089.71
W0068,North Sea,Development,Logging,0,0,0,4.68,0.04,0.0,14.12,Limestone,2,0,8,46798,15545,14316,39064.61
W0068,North Sea,Development,Logging,0,0,0,4.63,6.68,0.0,10.8,Sandstone,9,1,6,47846,9635,8006,40188.43
W0068,North Sea,Development,Logging,0,0,0,16.02,1.44,0.0,12.63,Shale,4,0,9,29083,23007,5361,49525.88
W0068,North Sea,Development,Rig Move,0,0,0,16.49,0.19,0.0,10.7,Dolomite,9,0,4,28766,32647,12416,65055.37
W0068,North Sea,Development,Cementing,0,0,0,13.94,0.43,0.0,11.55,Shale,8,0,4,42559,21779,14102,61363.2
W0068,North Sea,Development,Logging,0,0,0,6.95,0.45,0.0,10.71,Limestone,6,0,1,49927,25555,13467,54416.16
W0068,North Sea,Development,Cementing,0,0,0,16.34,0.65,0.0,12.04,Dolomite,4,0,7,42353,12079,8544,50605.39
W0068,North Sea,Development,Rig Move,0,0,0,13.97,1.23,0.0,9.13,Dolomite,3,0,9,39338,30589,25370,80873.07
W0068,North Sea,Development,Drilling,0,1081,1081,40.32,12.87,27.92,9.62,Sandstone,9,2,5,46688,43474,26170,173116.28
W0068,North Sea,Development,Setup,1081,1081,0,7.16,0.03,0.0,11.91,Limestone,2,0,5,41340,10932,28295,51611.78
W0068,North Sea,Development,Drilling,1081,1663,582,12.59,0.0,50.8,8.97,Sandstone,5,0,2,30949,22116,22775,61126.33
W0068,North Sea,Development,Cementing,1663,1663,0,16.71,6.96,0.0,15.13,Sandstone,9,1,6,46822,40618,24291,111087.2
W0068,North Sea,Development,Drilling,1663,1996,333,12.41,0.54,31.33,13.58,Sandstone,8,0,4,48919,36466,27338,90199.88
W0068,North Sea,Development,Rig Move,1996,1996,0,5.75,0.0,0.0,9.36,Limestone,6,0,1,47011,8737,29424,49424.05
W0068,North Sea,Development,Setup,1996,1996,0,7.56,0.72,0.0,10.52,Limestone,6,0,8,21862,41938,20144,69624.39
W0068,North Sea,Development,Drilling,1996,3049,1053,34.44,0.89,33.58,13.58,Sandstone,6,0,8,43651,23292,10438,97987.91
W0068,North Sea,Development,Drilling,3049,3508,459,13.31,0.23,42.76,14.4,Shale,6,0,5,29313,29290,29065,74892.42
W0068,North Sea,Development,Tripping,3508,3508,0,7.71,1.27,0.0,14.8,Limestone,7,0,4,20117,28590,6942,43059.11
W0068,North Sea,Development,Casing,3508,3508,0,6.65,4.0,0.0,11.73,Shale,2,1,2,22878,21786,3560,35498.11
W0068,North Sea,Development,Cementing,3508,3508,0,18.31,0.54,0.0,8.54,Limestone,4,0,1,24853,39864,12624,72007.96
W0069,Eagle Ford,Development,Cementing,0,0,0,14.71,8.01,0.0,12.47,Dolomite,8,1,3,27497,44968,22163,93161.49
W0069,Eagle Ford,Development,Logging,0,0,0,19.06,4.25,0.0,15.17,Limestone,4,1,5,28944,14955,10570,53636.86
W0069,Eagle Ford,Development,Rig Move,0,0,0,8.41,7.93,0.0,10.06,Limestone,3,1,4,39704,6182,20867,54080.81
W0069,Eagle Ford,Development,Drilling,0,776,776,14.95,0.85,61.26,14.26,Dolomite,3,0,6,30482,11540,9915,41522.32
W0069,Eagle Ford,Development,Drilling,776,1933,1157,24.91,0.26,52.63,10.19,Dolomite,4,0,8,28114,28309,23170,80963.56
W0069,Eagle Ford,Development,Cementing,1933,1933,0,19.14,0.55,0.0,10.2,Shale,3,0,2,30758,18858,22693,66785.38
W0069,Eagle Ford,Development,Setup,1933,1933,0,4.15,6.57,0.0,12.06,Sandstone,8,1,4,37728,27598,7463,51912.84
W0069,Eagle Ford,Development,Logging,1933,1933,0,4.58,0.0,0.0,15.01,Limestone,5,0,1,46412,47298,20238,76392.96
W0069,Eagle Ford,Development,Logging,1933,1933,0,9.6,0.0,0.0,15.09,Shale,6,0,2,48629,31164,25663,76278.6
W0069,Eagle Ford,Development,Setup,1933,1933,0,12.26,5.36,0.0,10.83,Limestone,7,1,5,27982,19263,8704,48510.45
W0069,Eagle Ford,Development,Cementing,1933,1933,0,7.36,0.51,0.0,11.79,Shale,3,0,8,34843,17957,18783,48165.6
W0069,Eagle Ford,Development,Tripping,1933,1933,0,17.1,1.65,0.0,9.39,Sandstone,7,1,2,36831,11998,2254,43026.22
W0069,Eagle Ford,Development,Setup,1933,1933,0,14.49,0.18,0.0,14.1,Shale,7,0,3,31828,27091,5059,51604.86
W0069,Eagle Ford,Development,Tripping,1933,1933,0,7.43,0.59,0.0,14.28,Shale,2,0,6,29033,3570,3917,17188.86
W0069,Eagle Ford,Development,Rig Move,1933,1933,0,18.34,0.96,0.0,10.59,Shale,2,0,6,27452,44877,26601,93553.98
W0069,Eagle Ford,Development,Completion,1933,1933,0,9.63,0.8,0.0,11.42,Sandstone,7,0,1,41539,15976,28750,62778.16
W0069,Eagle Ford,Development,Completion,1933,1933,0,15.01,2.52,0.0,15.49,Limestone,8,1,2,49451,5197,23121,64437.83
W0069,Eagle Ford,Development,Logging,1933,1933,0,13.13,0.15,0.0,9.12,Limestone,4,0,7,24888,28544,22770,65085.36
W0069,Eagle Ford,Development,Casing,1933,1933,0,14.15,0.77,0.0,10.5,Limestone,7,0,4,21403,40101,11250,64656.53
W0069,Eagle Ford,Development,Setup,1933,1933,0,19.14,0.0,0.0,8.74,Sandstone,9,0,2,48321,29986,16060,84582.0
W0069,Eagle Ford,Development,Casing,1933,1933,0,12.14,0.63,0.0,12.37,Sandstone,8,0,9,45523,40326,22860,87408.03
W0069,Eagle Ford,Development,Completion,1933,1933,0,15.18,1.32,0.0,13.27,Shale,4,0,9,42436,42334,19881,91389.75
W0069,Eagle Ford,Development,Casing,1933,1933,0,4.89,1.5,0.0,14.93,Limestone,6,0,8,30940,45244,2502,55983.78
W0069,Eagle Ford,Development,Casing,1933,1933,0,12.4,0.68,0.0,15.16,Dolomite,6,0,7,44630,33799,8276,66398.35
W0069,Eagle Ford,Development,Drilling,1933,2514,581,16.73,1.39,37.51,10.0,Shale,7,0,7,29255,47581,3219,72887.52
W0070,Marcellus,Exploration,Rig Move,0,0,0,5.61,0.83,0.0,8.52,Limestone,2,0,8,40035,40082,1091,51915.72
W0070,Marcellus,Exploration,Cementing,0,0,0,4.56,1.19,0.0,13.17,Shale,6,0,3,34484,4120,20967,33348.79
W0070,Marcellus,Exploration,Drilling,0,1199,1199,35.93,0.29,36.54,12.45,Limestone,6,0,2,20813,47250,7297,85957.29
W0070,Marcellus,Exploration,Setup,1199,1199,0,4.51,0.4,0.0,9.96,Sandstone,7,0,4,45308,47847,23921,81037.26
W0070,Marcellus,Exploration,Completion,1199,1199,0,8.83,0.58,0.0,11.65,Dolomite,4,0,3,46722,32330,16915,67563.92
W0070,Marcellus,Exploration,Casing,1199,1199,0,14.18,0.74,0.0,14.95,Dolomite,8,0,7,32827,44204,21783,86394.45
W0070,Marcellus,Exploration,Setup,1199,1199,0,10.19,0.0,0.0,8.53,Shale,7,0,1,27344,21435,11021,44065.81
W0070,Marcellus,Exploration,Logging,1199,1199,0,16.55,0.0,0.0,14.48,Dolomite,3,0,2,42650,31292,7046,67748.73
W0070,Marcellus,Exploration,Logging,1199,1199,0,7.61,1.2,0.0,15.27,Sandstone,4,0,9,21017,26980,23422,58116.99
W0070,Marcellus,Exploration,Casing,1199,1199,0,6.91,1.5,0.0,10.83,Sandstone,4,0,9,37138,48919,9721,71653.77
W0070,Marcellus,Exploration,Setup,1199,1199,0,12.57,1.05,0.0,8.61,Shale,8,0,8,21886,29558,24495,66473.31
W0070,Marcellus,Exploration,Cementing,1199,1199,0,10.55,0.97,0.0,15.13,Shale,8,0,7,26608,7159,18169,38099.84
W0070,Marcellus,Exploration,Logging,1199,1199,0,6.57,4.73,0.0,13.79,Dolomite,4,1,8,27654,34645,26646,74311.43
W0070,Marcellus,Exploration,Completion,1199,1199,0,5.86,0.38,0.0,12.91,Dolomite,6,0,1,44089,15848,7700,35011.14
W0070,Marcellus,Exploration,Completion,1199,1199,0,4.02,8.37,0.0,13.49,Dolomite,2,1,4,38083,33442,13497,66599.35
W0070,Marcellus,Exploration,Casing,1199,1199,0,17.24,0.0,0.0,14.52,Sandstone,7,0,3,21980,43164,13682,72634.97
W0070,Marcellus,Exploration,Completion,1199,1199,0,9.16,0.0,0.0,11.42,Shale,8,0,4,48404,9150,29787,57411.19
W0070,Marcellus,Exploration,Casing,1199,1199,0,17.4,1.04,0.0,11.96,Sandstone,2,0,2,47150,48199,15893,100318.92
W0070,Marcellus,Exploration,Cementing,1199,1199,0,5.23,2.83,0.0,12.1,Shale,6,1,9,36095,5049,21141,38311.9
W0070,Marcellus,Exploration,Drilling,1199,1453,254,7.62,3.83,47.99,10.4,Shale,5,1,1,36163,14184,21520,52956.76
W0070,Marcellus,Exploration,Drilling,1453,2061,608,14.5,1.5,50.46,13.54,Limestone,4,0,9,35320,49865,14721,88132.67
W0070,Marcellus,Exploration,Completion,2061,2061,0,5.9,0.56,0.0,12.57,Dolomite,6,0,1,25641,4503,7795,19199.7
W0070,Marcellus,Exploration,Setup,2061,2061,0,11.92,0.0,0.0,15.5,Shale,5,0,5,20585,36213,1370,47806.88
W0070,Marcellus,Exploration,Drilling,2061,2579,518,18.03,4.63,32.2,13.52,Sandstone,7,1,5,46656,25486,2305,71842.04
W0070,Marcellus,Exploration,Rig Move,2579,2579,0,13.05,1.49,0.0,14.28,Dolomite,3,0,9,46976,37089,24585,90133.63
W0071,Permian,Exploration,Tripping,0,0,0,13.98,1.15,0.0,13.94,Shale,2,0,4,25950,49052,3700,69111.31
W0071,Permian,Exploration,Tripping,0,0,0,15.64,0.66,0.0,11.07,Limestone,4,0,4,33663,26331,7105,56298.79
W0071,Permian,Exploration,Tripping,0,0,0,5.77,7.84,0.0,12.72,Sandstone,6,1,5,33023,40092,28131,86949.79
W0071,Permian,Exploration,Rig Move,0,0,0,18.04,1.14,0.0,11.5,Limestone,8,0,7,47710,27110,23447,88685.24
W0071,Permian,Exploration,Drilling,0,1121,1121,19.15,0.0,65.21,14.14,Shale,2,0,6,40570,18122,28329,78822.48
W0071,Permian,Exploration,Casing,1121,1121,0,5.44,5.9,0.0,14.67,Sandstone,5,1,6,49033,1307,11825,36300.09
W0071,Permian,Exploration,Tripping,1121,1121,0,5.54,1.29,0.0,10.13,Dolomite,8,0,9,40261,20358,4152,35967.61
W0071,Permian,Exploration,Tripping,1121,1121,0,19.45,0.96,0.0,12.99,Dolomite,9,0,8,22997,47209,29739,96505.03
W0071,Permian,Exploration,Logging,1121,1121,0,8.61,0.63,0.0,9.12,Dolomite,3,0,1,29605,31106,15120,57623.92
W0071,Permian,Exploration,Cementing,1121,1121,0,14.08,0.67,0.0,14.3,Sandstone,9,0,8,23022,8567,23487,46202.94
W0071,Permian,Exploration,Setup,1121,1121,0,11.85,0.0,0.0,14.25,Dolomite,5,0,2,42733,42181,1881,65161.42
W0071,Permian,Exploration,Tripping,1121,1121,0,10.01,1.54,0.0,10.37,Limestone,2,0,8,37040,34258,19378,71461.5
W0071,Permian,Exploration,Cementing,1121,1121,0,17.06,0.78,0.0,13.69,Sandstone,4,0,9,24762,45044,10318,73768.42
W0071,Permian,Exploration,Logging,1121,1121,0,17.8,0.53,0.0,9.66,Sandstone,2,0,3,38539,22045,12035,63514.16
W0071,Permian,Exploration,Cementing,1121,1121,0,19.29,0.49,0.0,13.63,Limestone,6,0,5,23063,45182,6003,70192.76
W0071,Permian,Exploration,Drilling,1121,1666,545,14.41,0.02,55.04,10.23,Shale,3,0,7,40873,1569,24613,50756.89
W0071,Permian,Exploration,Tripping,1666,1666,0,13.09,0.5,0.0,13.53,Sandstone,8,0,2,37091,7321,26758,55081.78
W0071,Permian,Exploration,Cementing,1666,1666,0,16.05,0.0,0.0,14.11,Shale,3,0,3,38823,48780,19292,94034.88
W0071,Permian,Exploration,Tripping,1666,1666,0,13.86,0.51,0.0,11.69,Shale,6,0,8,27057,5181,21321,42702.38
W0071,Permian,Exploration,Casing,1666,1666,0,18.04,0.01,0.0,13.46,Sandstone,2,0,6,35598,2639,29760,59171.66
W0071,Permian,Exploration,Drilling,1666,2054,388,10.04,1.32,63.16,9.26,Dolomite,2,0,7,48474,11216,21864,56024.36
W0071,Permian,Exploration,Tripping,2054,2054,0,19.3,0.38,0.0,10.09,Dolomite,6,0,6,34455,45774,11604,85631.1
W0071,Permian,Exploration,Rig Move,2054,2054,0,12.47,11.44,0.0,10.09,Limestone,8,2,1,32804,22559,18471,73710.99
W0071,Permian,Exploration,Rig Move,2054,2054,0,15.04,1.43,0.0,13.68,Shale,6,0,7,26302,37581,6249,61879.75
W0071,Permian,Exploration,Completion,2054,2054,0,11.95,29.95,0.0,10.32,Shale,3,4,6,47182,6395,23018,111784.91
W0072,Bakken,Development,Cementing,0,0,0,5.22,0.0,0.0,10.4,Sandstone,3,0,3,29121,38292,6522,51147.82
W0072,Bakken,Development,Logging,0,0,0,9.31,0.49,0.0,15.37,Shale,8,0,6,28447,36187,10584,58386.86
W0072,Bakken,Development,Casing,0,0,0,16.27,8.51,0.0,12.67,Shale,7,2,6,32708,40154,6554,80479.01
W0072,Bakken,Development,Drilling,0,348,348,11.71,1.54,32.94,10.74,Sandstone,7,1,4,44899,11692,14179,50658.99
W0072,Bakken,Development,Cementing,348,348,0,9.57,1.08,0.0,13.37,Limestone,9,0,5,47124,11207,3002,35120.28
W0072,Bakken,Development,Rig Move,348,348,0,9.0,0.39,0.0,10.25,Dolomite,8,0,3,42692,2258,9401,28362.24
W0072,Bakken,Development,Completion,348,348,0,19.19,0.22,0.0,13.36,Dolomite,2,0,2,35847,20799,10449,60239.26
W0072,Bakken,Development,Casing,348,348,0,13.78,0.33,0.0,14.59,Limestone,5,0,1,29224,7145,21190,45516.28
W0072,Bakken,Development,Completion,348,348,0,16.62,0.64,0.0,15.48,Sandstone,7,0,8,43897,21192,1994,54755.26
W0072,Bakken,Development,Logging,348,348,0,19.23,0.07,0.0,14.05,Dolomite,9,0,2,44065,9945,18889,64269.6
W0072,Bakken,Development,Completion,348,348,0,11.28,0.02,0.0,11.36,Sandstone,3,0,3,44560,17559,20625,59164.33
W0072,Bakken,Development,Completion,348,348,0,6.76,0.0,0.0,9.9,Dolomite,7,0,1,46127,18747,11607,43346.44
W0072,Bakken,Development,Completion,348,348,0,5.46,1.26,0.0,9.32,Sandstone,8,0,7,39005,6443,21215,38579.4
W0072,Bakken,Development,Completion,348,348,0,17.27,0.52,0.0,15.22,Limestone,5,0,6,34585,17294,27335,70265.13
W0072,Bakken,Development,Setup,348,348,0,6.25,0.0,0.0,10.31,Dolomite,2,0,3,31216,30701,22429,61259.17
W0072,Bakken,Development,Completion,348,348,0,10.52,1.45,0.0,13.31,Sandstone,9,0,9,43758,45525,22541,89890.3
W0072,Bakken,Development,Cementing,348,348,0,11.5,3.18,0.0,14.09,Limestone,2,2,3,30883,7768,16171,42829.1
W0072,Bakken,Development,Logging,348,348,0,4.87,0.65,0.0,12.53,Shale,9,0,5,25260,30218,14940,50967.8
W0072,Bakken,Development,Casing,348,348,0,8.75,0.14,0.0,12.48,Limestone,3,0,3,38528,16101,17787,48159.41
W0072,Bakken,Development,Drilling,348,1494,1146,29.38,0.51,40.38,13.45,Sandstone,6,0,5,35453,11210,14330,69693.76
W0072,Bakken,Development,Logging,1494,1494,0,14.23,1.03,0.0,12.1,Sandstone,7,0,8,39962,16526,16044,57979.17
W0072,Bakken,Development,Logging,1494,1494,0,19.75,1.14,0.0,14.47,Sandstone,6,0,4,31296,45604,28395,101239.56
W0072,Bakken,Development,Cementing,1494,1494,0,17.44,3.63,0.0,12.34,Limestone,3,1,6,32768,48918,28622,106307.57
W0072,Bakken,Development,Completion,1494,1494,0,8.24,0.94,0.0,14.2,Shale,6,0,8,48843,4521,17024,40227.45
W0072,Bakken,Development,Completion,1494,1494,0,5.13,0.84,0.0,9.11,Limestone,3,0,7,41038,34643,18971,63822.2
W0073,North Sea,Appraisal,Logging,0,0,0,19.21,5.7,0.0,14.39,Dolomite,4,2,1,47408,9565,29294,88064.55
W0073,North Sea,Appraisal,Cementing,0,0,0,14.53,0.2,0.0,15.06,Limestone,9,0,2,49776,9622,5315,45487.02
W0073,North Sea,Appraisal,Cementing,0,0,0,11.53,11.79,0.0,8.8,Limestone,3,2,1,44282,23690,9792,76509.34
W0073,North Sea,Appraisal,Drilling,0,474,474,15.82,0.82,40.94,10.07,Dolomite,6,0,5,44097,8800,24785,64158.92
W0073,North Sea,Appraisal,Completion,474,474,0,10.98,0.7,0.0,12.14,Limestone,5,0,7,25706,41859,23024,77393.25
W0073,North Sea,Appraisal,Tripping,474,474,0,16.16,7.5,0.0,13.42,Dolomite,9,1,9,32576,5031,15267,52412.51
W0073,North Sea,Appraisal,Cementing,474,474,0,16.87,0.0,0.0,9.49,Sandstone,6,0,1,32395,48039,18687,89496.99
W0073,North Sea,Appraisal,Tripping,474,474,0,6.32,0.56,0.0,13.95,Dolomite,2,0,6,44013,30744,8260,51621.06
W0073,North Sea,Appraisal,Completion,474,474,0,18.27,0.0,0.0,13.23,Sandstone,7,0,9,29906,12560,16514,51839.94
W0073,North Sea,Appraisal,Drilling,474,981,507,14.0,0.41,57.14,11.95,Limestone,2,0,1,21202,5279,1583,19592.03
W0073,North Sea,Appraisal,Drilling,981,1667,686,14.06,0.77,60.4,10.69,Shale,2,0,9,32129,27695,6804,54352.04
W0073,North Sea,Appraisal,Completion,1667,1667,0,4.6,0.5,0.0,11.08,Shale,4,0,5,33019,20910,1515,29441.54
W0073,North Sea,Appraisal,Drilling,1667,2747,1080,35.16,1.03,35.91,15.49,Shale,7,0,8,30486,3478,1465,50913.35
W0073,North Sea,Appraisal,Drilling,2747,3792,1045,21.84,0.0,54.77,14.41,Shale,4,0,9,23706,32912,18787,73271.46
W0073,North Sea,Appraisal,Rig Move,3792,3792,0,8.42,3.08,0.0,12.48,Limestone,9,1,1,34456,42845,16831,76186.17
W0073,North Sea,Appraisal,Completion,3792,3792,0,11.85,3.72,0.0,11.84,Dolomite,9,1,3,20302,20035,16693,49898.92
W0073,North Sea,Appraisal,Setup,3792,3792,0,19.19,0.0,0.0,13.27,Limestone,3,0,2,42795,25115,14900,74233.17
W0073,North Sea,Appraisal,Tripping,3792,3792,0,13.74,5.11,0.0,9.37,Shale,7,1,2,35706,7211,24374,59629.09
W0073,North Sea,Appraisal,Setup,3792,3792,0,17.31,7.94,0.0,11.72,Shale,3,1,1,20640,8018,21557,51290.0
W0073,North Sea,Appraisal,Completion,3792,3792,0,8.71,0.07,0.0,13.0,Sandstone,9,0,5,31346,41558,19587,72612.41
W0073,North Sea,Appraisal,Completion,3792,3792,0,8.5,0.0,0.0,11.83,Dolomite,5,0,1,23138,27555,6948,42697.71
W0073,North Sea,Appraisal,Rig Move,3792,3792,0,18.17,4.1,0.0,8.92,Sandstone,8,1,7,34302,44932,25293,102054.4
W0073,North Sea,Appraisal,Casing,3792,3792,0,19.79,0.84,0.0,13.98,Limestone,4,0,7,42809,40460,11968,89225.9
W0073,North Sea,Appraisal,Setup,3792,3792,0,16.53,1.56,0.0,14.18,Shale,3,0,9,20584,37327,10849,63691.19
W0073,North Sea,Appraisal,Rig Move,3792,3792,0,19.52,0.0,0.0,12.02,Shale,8,0,3,36986,26001,29532,85614.95
W0074,Eagle Ford,Appraisal,Tripping,0,0,0,14.66,0.12,0.0,15.4,Dolomite,8,0,1,26123,36338,14865,67290.41
W0074,Eagle Ford,Appraisal,Tripping,0,0,0,6.09,0.98,0.0,10.48,Dolomite,4,0,4,45243,46387,24023,83737.83
W0074,Eagle Ford,Appraisal,Setup,0,0,0,8.46,0.25,0.0,12.78,Sandstone,8,0,5,42881,38509,16958,71029.23
W0074,Eagle Ford,Appraisal,Casing,0,0,0,14.62,0.16,0.0,8.93,Limestone,6,0,3,36143,12526,24609,59393.06
W0074,Eagle Ford,Appraisal,Tripping,0,0,0,5.43,0.1,0.0,14.16,Sandstone,4,0,5,44143,29106,21020,60297.28
W0074,Eagle Ford,Appraisal,Tripping,0,0,0,10.55,0.0,0.0,15.39,Limestone,9,0,2,28772,18066,4141,34854.69
W0074,Eagle Ford,Appraisal,Tripping,0,0,0,8.91,9.6,0.0,12.86,Sandstone,8,2,4,30468,24433,17355,65286.44
W0074,Eagle Ford,Appraisal,Drilling,0,1166,1166,36.83,3.42,35.16,8.96,Shale,8,1,5,25538,37984,1373,82186.35
W0074,Eagle Ford,Appraisal,Completion,1166,1166,0,6.54,0.34,0.0,12.97,Limestone,6,0,4,49316,29142,2573,45852.25
W0074,Eagle Ford,Appraisal,Cementing,1166,1166,0,18.52,0.39,0.0,8.78,Shale,6,0,7,48353,5077,7351,50526.13
W0074,Eagle Ford,Appraisal,Drilling,1166,2218,1052,38.34,0.0,32.43,12.04,Dolomite,8,0,3,21892,49955,5822,90749.47
W0074,Eagle Ford,Appraisal,Logging,2218,2218,0,7.59,0.0,0.0,9.75,Shale,9,0,7,41237,30360,10554,53955.2
W0074,Eagle Ford,Appraisal,Logging,2218,2218,0,7.8,1.5,0.0,15.22,Sandstone,5,0,7,46064,31648,2173,51670.8
W0074,Eagle Ford,Appraisal,Casing,2218,2218,0,9.49,1.91,0.0,14.26,Shale,4,1,3,20774,49911,11405,71183.65
W0074,Eagle Ford,Appraisal,Cementing,2218,2218,0,16.47,0.15,0.0,8.55,Limestone,7,0,8,22290,34745,14982,65162.82
W0074,Eagle Ford,Appraisal,Casing,2218,2218,0,5.78,0.5,0.0,8.64,Limestone,7,0,6,27864,3372,5587,16250.08
W0074,Eagle Ford,Appraisal,Setup,2218,2218,0,19.69,0.7,0.0,11.03,Shale,8,0,6,27047,21422,23345,67745.68
W0074,Eagle Ford,Appraisal,Setup,2218,2218,0,9.71,0.69,0.0,15.25,Dolomite,5,0,2,40096,40784,25228,83386.93
W0074,Eagle Ford,Appraisal,Drilling,2218,3265,1047,33.79,3.25,34.05,9.11,Limestone,7,1,8,22632,14478,13671,63077.72
W0074,Eagle Ford,Appraisal,Completion,3265,3265,0,14.68,0.0,0.0,12.2,Shale,4,0,3,35634,32766,7900,62462.13
W0074,Eagle Ford,Appraisal,Setup,3265,3265,0,9.9,0.0,0.0,11.21,Sandstone,9,0,1,47326,6782,24680,50983.98
W0074,Eagle Ford,Appraisal,Completion,3265,3265,0,13.76,0.05,0.0,12.07,Shale,9,0,4,45646,47761,2780,76806.47
W0074,Eagle Ford,Appraisal,Logging,3265,3265,0,6.4,7.44,0.0,9.87,Dolomite,7,1,7,24755,29776,6121,50172.38
W0074,Eagle Ford,Appraisal,Logging,3265,3265,0,5.26,0.75,0.0,10.86,Shale,2,0,9,47561,19166,26975,58051.07
W0074,Eagle Ford,Appraisal,Completion,3265,3265,0,6.63,0.0,0.0,9.27,Limestone,5,0,5,39306,30371,16826,58055.28
W0075,Permian,Development,Casing,0,0,0,9.96,0.43,0.0,14.16,Sandstone,9,0,3,42745,20301,9149,47955.02
W0075,Permian,Development,Casing,0,0,0,18.02,1.42,0.0,13.08,Sandstone,5,0,6,47452,31005,16418,85859.12
W0075,Permian,Development,Tripping,0,0,0,19.45,6.95,0.0,14.71,Limestone,5,1,4,42803,36555,19513,103151.3
W0075,Permian,Development,Cementing,0,0,0,5.65,0.83,0.0,9.88,Limestone,6,0,7,22258,20811,17113,43933.66
W0075,Permian,Development,Casing,0,0,0,13.67,0.42,0.0,14.46,Shale,4,0,4,25084,26761,28282,69769.4
W0075,Permian,Development,Cementing,0,0,0,4.61,1.55,0.0,13.3,Dolomite,9,0,4,42777,5319,4683,20981.43
W0075,Permian,Development,Tripping,0,0,0,11.87,21.84,0.0,8.77,Limestone,6,3,2,47599,22295,18670,107821.76
W0075,Permian,Development,Drilling,0,1045,1045,31.0,0.0,38.13,10.2,Limestone,6,0,1,20219,2368,20981,49465.21
W0075,Permian,Development,Tripping,1045,1045,0,13.44,0.08,0.0,11.55,Sandstone,7,0,6,36774,28895,17168,66779.02
W0075,Permian,Development,Tripping,1045,1045,0,11.02,0.07,0.0,12.87,Dolomite,3,0,5,46663,7514,26948,56024.19
W0075,Permian,Development,Casing,1045,1045,0,18.88,1.61,0.0,14.93,Limestone,2,0,5,39769,3334,17467,54753.78
W0075,Permian,Development,Cementing,1045,1045,0,18.47,0.46,0.0,14.86,Limestone,2,0,8,42451,49892,28091,111466.23
W0075,Permian,Development,Completion,1045,1045,0,4.22,0.0,0.0,13.32,Limestone,2,0,4,36570,22605,8968,38003.22
W0075,Permian,Development,Setup,1045,1045,0,12.12,4.24,0.0,11.32,Shale,5,1,8,32307,43772,13619,79413.61
W0075,Permian,Development,Logging,1045,1045,0,8.08,1.84,0.0,13.93,Limestone,4,1,5,39701,19651,12799,48859.75
W0075,Permian,Development,Casing,1045,1045,0,16.72,0.0,0.0,14.21,Sandstone,3,0,1,43610,38432,15718,84531.63
W0075,Permian,Development,Setup,1045,1045,0,5.72,0.0,0.0,12.51,Shale,8,0,6,46639,15264,12377,38756.63
W0075,Permian,Development,Rig Move,1045,1045,0,11.43,8.84,0.0,8.92,Limestone,6,1,6,36219,3791,28133,62513.96
W0075,Permian,Development,Completion,1045,1045,0,4.61,0.15,0.0,10.33,Limestone,4,0,1,38470,24268,16455,48352.88
W0075,Permian,Development,Cementing,1045,1045,0,16.58,1.37,0.0,9.03,Sandstone,2,0,9,28806,18510,20474,60528.49
